id,year,dest,origin,status
6390,2010,CVM,CPM,Approved
6391,2010,CVM,NCM,Approved
6392,2010,CVM,CPM,Approved
6393,2010,CVM,MOM,Approved
6394,2010,CVM,MOM,Approved
6395,2010,CVM,MOM,Approved
6396,2010,CVM,RDM,Approved
6397,2010,CVM,CPM,Approved
6398,2010,CVM,HTM,Approved
6399,2010,CVM,CPM,Approved
6400,2010,CVM,NCM,Approved
6401,2010,CVM,MVM,Approved
6402,2010,CVM,RDM,Approved
6403,2010,CVM,NCM,Approved
6404,2010,CVM,MVM,Approved
6405,2010,CVM,MOM,Approved
6406,2010,CVM,CPM,Approved
6407,2010,CVM,CPM,Approved
6408,2010,CVM,CPM,Approved
6409,2010,CVM,SOM,Denied
6410,2010,CVM,CPM,Approved
6411,2010,CVM,SOM,Approved
6412,2010,CVM,CPM,Approved
6413,2010,CVM,MOM,Approved
6414,2010,CVM,GJH,Approved
6415,2010,CVM,CPM,Denied
6416,2010,CVM,HTM,Approved
6417,2010,CVM,CPM,Approved
6418,2010,CVM,MOM,Approved
6419,2010,CVM,CPM,Approved
6420,2010,CVM,CPM,Approved
6421,2010,CVM,CPM,Approved
6422,2010,CVM,MVM,Approved
6423,2010,CVM,MVM,Denied
6424,2010,CVM,CPM,Approved
6425,2010,CVM,MVM,Approved
6426,2010,CVM,MOM,Approved
6427,2010,CVM,CPM,Approved
6428,2010,CVM,CPM,Denied
6429,2010,CVM,CPM,Approved
6430,2010,CVM,CPM,Approved
6431,2010,CVM,MVM,Approved
6432,2010,CVM,NCM,Approved
6433,2010,CVM,CPM,Approved
6434,2010,CVM,CPM,Denied
6435,2010,CVM,SOM,Approved
6436,2010,CVM,HTM,Approved
6437,2010,CVM,NCM,Approved
6438,2010,CVM,MOM,Approved
6439,2010,CVM,CPM,Denied
6440,2010,CVM,SOM,Approved
6441,2010,CVM,MOM,Approved
6442,2010,CVM,MOM,Approved
6443,2010,CVM,GJH,Approved
6444,2010,CVM,CPM,Approved
6445,2010,CVM,CPM,Approved
6446,2010,CVM,CPM,Approved
6447,2010,CVM,NCM,Approved
6448,2010,CVM,MOM,Approved
6449,2010,CVM,NCM,Approved
6450,2010,CVM,NCM,Approved
6451,2010,CVM,SOM,Approved
6452,2010,CVM,CPM,Denied
6453,2010,CVM,MVM,Approved
6454,2010,CVM,CPM,Approved
6455,2010,CVM,CPM,Approved
6456,2010,CVM,HTM,Approved
6457,2010,CVM,NCM,Approved
6458,2010,CVM,MVM,Approved
6459,2010,CVM,MVM,Approved
6460,2010,CVM,MVM,Approved
6461,2010,CVM,MOM,Approved
6462,2010,CVM,RDM,Approved
6463,2010,CVM,MOM,Approved
6464,2010,CVM,CPM,Approved
6465,2010,CVM,CPM,Approved
6466,2010,CVM,SOM,Approved
6467,2010,CVM,HTM,Approved
6468,2010,CVM,CPM,Approved
6469,2010,CVM,CPM,Approved
6470,2010,CVM,MOM,Approved
6471,2010,CVM,MOM,Approved
6472,2010,CVM,GJH,Approved
6473,2010,CVM,MVM,Approved
6474,2010,CVM,BVM,Approved
6475,2010,CVM,SOM,Approved
6476,2010,CVM,MVM,Approved
6477,2010,CVM,RDM,Approved
6478,2010,CVM,NCM,Approved
6479,2010,CVM,CPM,Approved
6480,2010,CVM,CPM,Denied
6481,2010,CVM,CPM,Approved
6482,2010,CVM,CPM,Approved
6483,2010,CVM,CPM,Approved
6484,2010,CVM,NCM,Approved
6485,2010,CVM,CPM,Approved
6486,2010,CVM,MVM,Approved
6487,2010,CVM,CPM,Approved
6488,2010,CVM,CPM,Approved
6489,2010,CVM,NCM,Approved
6490,2010,CVM,CPM,Approved
6491,2010,CVM,CPM,Denied
6492,2010,CVM,HTM,Approved
6493,2010,CVM,BVM,Approved
6494,2010,CVM,CPM,Approved
6495,2010,CVM,MVM,Approved
6496,2010,CVM,MOM,Approved
6497,2010,CVM,CPM,Approved
6498,2010,CVM,MOM,Approved
6499,2010,CVM,HTM,Approved
6500,2010,CVM,NCM,Approved
6501,2010,CVM,MOM,Approved
6502,2010,CVM,NCM,Approved
6503,2010,CVM,CPM,Approved
6504,2010,CVM,RDM,Approved
6505,2010,CVM,NCM,Approved
6506,2010,CVM,NCM,Approved
6507,2010,CVM,MVM,Approved
6508,2010,CVM,CPM,Pending
6509,2010,CVM,CPM,Approved
6510,2010,CVM,MVM,Approved
6511,2010,CVM,CPM,Approved
6512,2010,CVM,CPM,Approved
6513,2010,CVM,MVM,Approved
6514,2010,CVM,CPM,Approved
6515,2010,CVM,CPM,Approved
6516,2010,CVM,GJH,Approved
6517,2010,CVM,SOM,Approved
6518,2010,CVM,CPM,Approved
6519,2010,CVM,CPM,Approved
6520,2010,CVM,HTM,Approved
6521,2010,CVM,MOM,Denied
6522,2010,CVM,SOM,Approved
6523,2010,CVM,SOM,Approved
6524,2010,CVM,MOM,Approved
6525,2010,CVM,CPM,Approved
6526,2010,CVM,MOM,Approved
6527,2010,CVM,SOM,Approved
6528,2010,CVM,CPM,Approved
6529,2010,CVM,SOM,Approved
6530,2010,CVM,MVM,Approved
6531,2010,CVM,CPM,Approved
6532,2010,CVM,CPM,Approved
6533,2010,CVM,CPM,Approved
6534,2010,CVM,CPM,Approved
6535,2010,CVM,CPM,Denied
6536,2010,CVM,MOM,Approved
6537,2010,CVM,CPM,Approved
6538,2010,CVM,MVM,Approved
6539,2010,CVM,NCM,Pending
6540,2010,CVM,MOM,Approved
6541,2010,CVM,CPM,Approved
6542,2010,CVM,CPM,Approved
6543,2010,CVM,NCM,Approved
6544,2010,CVM,NCM,Approved
6545,2010,CVM,CPM,Approved
6546,2010,CVM,CPM,Approved
6547,2010,CVM,MVM,Approved
6548,2010,CVM,HTM,Approved
6549,2010,CVM,MVM,Approved
6550,2010,CVM,CPM,Approved
6551,2010,CVM,MOM,Approved
6552,2010,CVM,NCM,Approved
6553,2010,CVM,MVM,Approved
6554,2010,CVM,CPM,Approved
6555,2010,CVM,RDM,Approved
6556,2010,CVM,MVM,Approved
6557,2010,CVM,GJH,Approved
6558,2010,CVM,GJH,Approved
6559,2010,CVM,SOM,Approved
6560,2010,CVM,SOM,Approved
6561,2010,CVM,CPM,Approved
6562,2010,CVM,MVM,Approved
6563,2010,CVM,CPM,Approved
6564,2010,CVM,MVM,Approved
6565,2010,CVM,MVM,Approved
6566,2010,CVM,CPM,Approved
6567,2010,CVM,CPM,Approved
6568,2010,CVM,SOM,Approved
6569,2010,CVM,GJH,Approved
6570,2010,CVM,MOM,Approved
6571,2010,CVM,BVM,Approved
6572,2010,CVM,MOM,Approved
6573,2010,CVM,HTM,Approved
6574,2010,CVM,CPM,Approved
6575,2010,CVM,CPM,Approved
6576,2010,CVM,GJH,Approved
6577,2010,CVM,CPM,Approved
6578,2010,CVM,SOM,Approved
6579,2010,CVM,SOM,Approved
6580,2010,ELH,ORH,Denied
6581,2010,ELH,SOH,Approved
6582,2010,ELH,OLH,Approved
6583,2010,ELH,OLH,Approved
6584,2010,ELH,OLH,Denied
6585,2010,ELH,OLH,Approved
6586,2010,ELH,OLH,Approved
6587,2010,ELH,OLH,Denied
6588,2010,ELH,CVH,Denied
6589,2010,ELH,ORH,Approved
6590,2010,ELH,OLH,Approved
6591,2010,ELH,MOH,Approved
6592,2010,ELH,OLH,Denied
6593,2010,ELH,OLH,Approved
6594,2010,ELH,OLH,Approved
6595,2010,ELH,OLH,Approved
6596,2010,ELH,BVH,Denied
6597,2010,ELH,OLH,Approved
6598,2010,ELH,MOH,Approved
6599,2010,ELH,OLH,Approved
6600,2010,ELH,OLH,Approved
6601,2010,ELH,OLH,Approved
6602,2010,ELH,CPH,Approved
6603,2010,ELH,BVH,Approved
6604,2010,ELH,BVH,Approved
6605,2010,ELH,CVH,Pending
6606,2010,ELH,CPH,Approved
6607,2010,ELH,BVH,Approved
6608,2010,ELH,BVH,Approved
6609,2010,ELH,SOH,Approved
6610,2010,ELH,ORH,Approved
6611,2010,ELH,OLH,Approved
6612,2010,ELH,ORH,Approved
6613,2010,ELH,OLH,Denied
6614,2010,ELH,OLH,Approved
6615,2010,ELH,OLH,Approved
6616,2010,ELH,OLH,Approved
6617,2010,ELH,OLH,Denied
6618,2010,ELH,CPH,Approved
6619,2010,ELH,OLH,Approved
6620,2010,ELH,OLH,Approved
6621,2010,ELH,HTH,Approved
6622,2010,ELH,BVH,Approved
6623,2010,ELH,OLH,Approved
6624,2010,ELH,OLH,Approved
6625,2010,ELH,HTH,Approved
6626,2010,ELH,OLH,Approved
6627,2010,ELH,OLH,Denied
6628,2010,ELH,BVH,Approved
6629,2010,ELH,OLH,Approved
6630,2010,ELH,ORH,Approved
6631,2010,ELH,OLH,Approved
6632,2010,ELH,OLH,Approved
6633,2010,ELH,CPH,Approved
6634,2010,ELH,OLH,Approved
6635,2010,ELH,ORH,Approved
6636,2010,ELH,OLH,Denied
6637,2010,ELH,OLH,Denied
6638,2010,ELH,OLH,Denied
6639,2010,ELH,OLH,Denied
6640,2010,ELH,OLH,Approved
6641,2010,ELH,HTH,Approved
6642,2010,ELH,OLH,Approved
6643,2010,ELH,CVH,Approved
6644,2010,ELH,OLH,Approved
6645,2010,ELH,OLH,Approved
6646,2010,ELH,OLH,Approved
6647,2010,ELH,OLH,Denied
6648,2010,ELH,OLH,Approved
6649,2010,ELH,OLH,Denied
6650,2010,ELH,OLH,Approved
6651,2010,ELH,CPH,Approved
6652,2010,ELH,SYH,Approved
6653,2010,ELH,ORH,Approved
6654,2010,ELH,OLH,Approved
6655,2010,ELH,ORH,Approved
6656,2010,ELH,OLH,Denied
6657,2010,ELH,BVH,Approved
6658,2010,ELH,OLH,Approved
6659,2010,ELH,OLH,Denied
6660,2010,ELH,OLH,Approved
6661,2010,ELH,OLH,Approved
6662,2010,ELH,ORH,Approved
6663,2010,ELH,BVH,Approved
6664,2010,ELH,ORH,Approved
6665,2010,ELH,ORH,Approved
6666,2010,ELH,OLH,Approved
6667,2010,ELH,ORH,Approved
6668,2010,ELH,OLH,Approved
6669,2010,ELH,MOH,Approved
6670,2010,ELH,SYH,Denied
6671,2010,ELH,ORH,Approved
6672,2010,ELH,ORH,Approved
6673,2010,ELH,BVH,Approved
6674,2010,ELH,BVH,Approved
6675,2010,ELH,OLH,Pending
6676,2010,ELH,ORH,Approved
6677,2010,ELH,OLH,Approved
6678,2010,ELH,OLH,Approved
6679,2010,ELH,BVH,Approved
6680,2010,ELH,OLH,Approved
6681,2010,ELH,OLH,Approved
6682,2010,ELH,BVH,Approved
6683,2010,ELH,HTH,Denied
6684,2010,ELH,HTH,Approved
6685,2010,ELH,HTH,Approved
6686,2010,ELH,ORH,Approved
6687,2010,ELH,BVH,Approved
6688,2010,ELH,BVH,Approved
6689,2010,ELH,OLH,Approved
6690,2010,ELH,BVH,Approved
6691,2010,ELH,HTH,Approved
6692,2010,ELH,CPH,Approved
6693,2010,ELH,BVH,Approved
6694,2010,ELH,BVH,Approved
6695,2010,ELH,OLH,Approved
6696,2010,ELH,HTH,Approved
6697,2010,ELH,ORH,Approved
6698,2010,ELH,ORH,Approved
6699,2010,ELH,HTH,Approved
6700,2010,ELH,OLH,Approved
6701,2010,ELH,OLH,Approved
6702,2010,ELH,SYH,Denied
6703,2010,ELH,CPH,Denied
6704,2010,ELH,OLH,Approved
6705,2010,ELH,OLH,Approved
6706,2010,ELH,SUH,Denied
6707,2010,ELH,CVH,Approved
6708,2010,ELH,HTH,Approved
6709,2010,ELH,SOH,Approved
6710,2010,ELH,OLH,Approved
6711,2010,ELH,OLH,Approved
6712,2010,ELH,OLH,Approved
6713,2010,ELH,ORH,Approved
6714,2010,ELH,OLH,Approved
6715,2010,ELH,BVH,Approved
6716,2010,ELH,GJH,Approved
6717,2010,ELH,HTH,Approved
6718,2010,ELH,ORH,Approved
6719,2010,ELH,CPH,Approved
6720,2010,ELH,ORH,Approved
6721,2010,ELH,HTH,Approved
6722,2010,ELH,SUH,Approved
6723,2010,ELH,ORH,Approved
6724,2010,ELH,BVH,Approved
6725,2010,ELH,OLH,Approved
6726,2010,ELH,ORH,Denied
6727,2010,ELH,HTH,Approved
6728,2010,ELH,OLH,Approved
6729,2010,ELH,ORH,Approved
6730,2010,ELH,ORH,Approved
6731,2010,ELH,OLH,Approved
6732,2010,ELH,BVH,Approved
6733,2010,ELH,CVH,Denied
6734,2010,ELH,OLH,Approved
6735,2010,ELH,ORH,Approved
6736,2010,ELH,ORH,Approved
6737,2010,ELH,OLH,Approved
6738,2010,ELH,CPH,Approved
6739,2010,ELH,OLH,Approved
6740,2010,ELH,ORH,Approved
6741,2010,ELH,ORH,Approved
6742,2010,ELH,,Approved
6743,2010,ELH,OLH,Approved
6744,2010,ELH,SYH,Approved
6745,2010,ELH,BVH,Denied
6746,2010,ELH,OLH,Approved
6747,2010,ELH,HTH,Approved
6748,2010,ELH,ORH,Approved
6749,2010,ELH,BVH,Approved
6750,2010,ELH,OLH,Approved
6751,2010,ELH,OLH,Approved
6752,2010,ELH,OLH,Approved
6753,2010,ELH,ORH,Approved
6754,2010,ELH,MVH,Approved
6755,2010,ELH,BVH,Denied
6756,2010,ELH,ORH,Approved
6757,2010,ELH,ORH,Approved
6758,2010,ELH,CPH,Approved
6759,2010,ELH,SOH,Pending
6760,2010,ELH,CPH,Approved
6761,2010,ELH,ORH,Pending
6762,2010,ELH,OLH,Approved
6763,2010,ELH,ORH,Approved
6764,2010,ELH,ORH,Approved
6765,2010,ELH,HTH,Approved
6766,2010,ELH,CPH,Approved
6767,2010,ELH,OLH,Approved
6768,2010,ELH,OLH,Approved
6769,2010,ELH,OLH,Approved
6770,2010,ELH,CPH,Denied
6771,2010,ELH,MOH,Approved
6772,2010,ELH,ORH,Approved
6773,2010,ELH,BVH,Approved
6774,2010,ELH,BVH,Approved
6775,2010,ELH,ORH,Approved
6776,2010,ELH,BVH,Approved
6777,2010,ELH,ORH,Approved
6778,2010,ELH,BVH,Approved
6779,2010,ELH,ORH,Approved
6780,2010,ELH,MVH,Approved
6781,2010,ELH,BVH,Approved
6782,2010,ELH,OLH,Approved
6783,2010,ELH,ORH,Approved
6784,2010,ELH,HTH,Approved
6785,2010,ELH,OLH,Approved
6786,2010,ELH,OLH,Approved
6787,2010,ELH,BVH,Denied
6788,2010,ELH,OLH,Approved
6789,2010,ELH,SOH,Approved
6790,2010,ELH,HTH,Approved
6791,2010,ELH,HTH,Approved
6792,2010,ELH,HTH,Approved
6793,2010,ELH,OLH,Denied
6794,2010,ELH,OLH,Approved
6795,2010,ELH,OLH,Approved
6796,2010,ELH,SYH,Approved
6797,2010,ELH,BVH,Approved
6798,2010,ELH,OLH,Approved
6799,2010,ELH,SOH,Denied
6800,2010,ELH,BVH,Approved
6801,2010,ELH,BVH,Approved
6802,2010,ELH,CVH,Denied
6803,2010,ELH,ORH,Denied
6804,2010,ELH,ORH,Denied
6805,2010,ELH,ORH,Approved
6806,2010,ELH,OLH,Approved
6807,2010,ELH,OLH,Approved
6808,2010,ELH,OLH,Approved
6809,2010,ELH,ORH,Approved
6810,2010,ELH,ORH,Approved
6811,2010,ELH,ORH,Approved
6812,2010,ELH,ORH,Approved
6813,2010,ELH,OLH,Approved
6814,2010,ELH,SYH,Approved
6815,2010,ELH,ORH,Approved
6816,2010,ELH,ORH,Approved
6817,2010,ELH,CVH,Approved
6818,2010,ELH,SOH,Approved
6819,2010,ELH,ORH,Approved
6820,2010,ELH,CPH,Approved
6821,2010,ELH,OLH,Approved
6822,2010,ELH,SYH,Denied
6823,2010,ELH,SYH,Denied
6824,2010,ELH,OLH,Approved
6825,2010,ELH,OLH,Approved
6826,2010,ELH,OLH,Approved
6827,2010,ELH,OLH,Approved
6828,2010,ELH,OLH,Approved
6829,2010,ELH,BVH,Approved
6830,2010,ELH,OLH,Approved
6831,2010,ELH,CVH,Denied
6832,2010,ELH,OLH,Approved
6833,2010,ELH,ORH,Approved
6834,2010,ELH,HTH,Approved
6835,2010,ELH,OLH,Approved
6836,2010,ELH,ORH,Approved
6837,2010,ELH,SUH,Approved
6838,2010,ELH,CVH,Approved
6839,2010,ELH,OLH,Denied
6840,2010,ELH,HTH,Approved
6841,2010,ELH,ORH,Approved
6842,2010,ELH,SYH,Approved
6843,2010,ELH,ORH,Approved
6844,2010,ELH,ORH,Approved
6845,2010,ELH,HTH,Approved
6846,2010,ELH,HTH,Approved
6847,2010,ELH,OLH,Approved
6848,2010,ELH,OLH,Approved
6849,2010,ELH,HTH,Approved
6850,2010,ELH,SYH,Approved
6851,2010,ELH,ORH,Denied
6852,2010,ELH,ORH,Approved
6853,2010,ELH,OLH,Approved
6854,2010,ELH,SYH,Denied
6855,2010,ELH,OLH,Approved
6856,2010,ELH,HTH,Denied
6857,2010,ELH,OLH,Approved
6858,2010,ELH,OLH,Approved
6859,2010,ELH,ORH,Denied
6860,2010,ELH,ORH,Approved
6861,2010,ELH,HTH,Approved
6862,2010,ELH,ORH,Approved
6863,2010,ELH,OLH,Approved
6864,2010,ELH,CPH,Approved
6865,2010,ELH,MOH,Approved
6866,2010,ELH,ORH,Approved
6867,2010,ELH,MVH,Approved
6868,2010,ELH,HTH,Approved
6869,2010,ELH,ORH,Denied
6870,2010,ELH,CPH,Denied
6871,2010,ELH,ORH,Approved
6872,2010,ELH,MOH,Denied
6873,2010,ELH,OLH,Approved
6874,2010,ELH,OLH,Approved
6875,2010,ELH,CVH,Approved
6876,2010,ELH,HTH,Approved
6877,2010,ELH,CVH,Approved
6878,2010,ELH,CVH,Denied
6879,2010,ELH,BVH,Approved
6880,2010,ELH,BVH,Approved
6881,2010,ELH,BVH,Approved
6882,2010,ELH,MVH,Approved
6883,2010,ELH,ORH,Approved
6884,2010,ELH,ORH,Approved
6885,2010,ELH,MVH,Approved
6886,2010,ELH,OLH,Approved
6887,2010,ELH,MVH,Approved
6888,2010,ELH,ORH,Approved
6889,2010,ELH,ORH,Approved
6890,2010,ELH,OLH,Approved
6891,2010,ELH,ORH,Approved
6892,2010,ELH,OLH,Approved
6893,2010,ELH,OLH,Approved
6894,2010,ELH,OLH,Approved
6895,2010,ELH,OLH,Denied
6896,2010,ELH,OLH,Denied
6897,2010,ELH,OLH,Approved
6898,2010,ELH,ORH,Approved
6899,2010,ELH,ORH,Approved
6900,2010,ELH,OLH,Approved
6901,2010,ELH,OLH,Approved
6902,2010,ELH,CPH,Denied
6903,2010,ELH,HTH,Approved
6904,2010,ELH,BVH,Approved
6905,2010,ELH,BVH,Approved
6906,2010,ELH,BVH,Approved
6907,2010,ELH,OLH,Approved
6908,2010,ELH,OLH,Approved
6909,2010,ELH,ORH,Approved
6910,2010,ELH,OLH,Approved
6911,2010,ELH,OLH,Approved
6912,2010,ELH,OLH,Denied
6913,2010,ELH,OLH,Approved
6914,2010,ELH,OLH,Approved
6915,2010,ELH,HTH,Approved
6916,2010,ELH,CPH,Approved
6917,2010,ELH,BVH,Approved
6918,2010,ELH,OLH,Approved
6919,2010,ELH,OLH,Denied
6920,2010,ELH,OLH,Approved
6921,2010,ELH,CPH,Approved
6922,2010,ELH,OLH,Approved
6923,2010,ELH,OLH,Approved
6924,2010,ELH,SUH,Denied
6925,2010,ELH,CPH,Approved
6926,2010,ELH,ELH,Approved
6927,2010,ELH,CPH,Approved
6928,2010,ELH,CPH,Approved
6929,2010,ELH,HTH,Approved
6930,2010,ELH,OLH,Approved
6931,2010,ELH,ORH,Denied
6932,2010,ELH,OLH,Approved
6933,2010,ELH,OLH,Approved
6934,2010,ELH,CPH,Approved
6935,2010,ELH,ORH,Approved
6936,2010,ELH,SYH,Approved
6937,2010,ELH,OLH,Approved
6938,2010,ELH,OLH,Approved
6939,2010,ELH,BVH,Approved
6940,2010,ELH,ORH,Denied
6941,2010,ELH,OLH,Approved
6942,2010,ELH,OLH,Approved
6943,2010,ELH,OLH,Approved
6944,2010,ELH,BVH,Denied
6945,2010,ELH,MVH,Approved
6946,2010,ELH,OLH,Approved
6947,2010,ELH,OLH,Approved
6948,2010,ELH,ORH,Approved
6949,2010,ELH,ORH,Approved
6950,2010,ELH,ORH,Approved
6951,2010,ELH,BVH,Approved
6952,2010,ELH,SOH,Denied
6953,2010,ELH,OLH,Approved
6954,2010,ELH,OLH,Denied
6955,2010,ELH,OLH,Approved
6956,2010,ELH,ORH,Approved
6957,2010,ELH,ORH,Approved
6958,2010,ELH,OLH,Approved
6959,2010,ELH,CPH,Denied
6960,2010,ELH,ORH,Approved
6961,2010,ELH,OLH,Denied
6962,2010,ELH,BVH,Approved
6963,2010,ELH,ORH,Approved
6964,2010,ELM,SOM,Denied
6965,2010,ELM,RDM,Denied
6966,2010,ELM,CPM,Denied
6967,2010,ELM,RDM,Approved
6968,2010,ELM,RDM,Approved
6969,2010,ELM,RDM,Approved
6970,2010,ELM,CPM,Denied
6971,2010,ELM,MOM,Denied
6972,2010,ELM,CPM,Denied
6973,2010,ELM,RDM,Denied
6974,2010,ELM,RDM,Denied
6975,2010,ELM,RDM,Approved
6976,2010,ELM,RDM,Denied
6977,2010,ELM,MOM,Denied
6978,2010,ELM,BVM,Denied
6979,2010,ELM,CPM,Denied
6980,2010,ELM,MOM,Denied
6981,2010,ELM,RDM,Denied
6982,2010,ELM,RDM,Approved
6983,2010,ELM,HTM,Denied
6984,2010,ELM,MOM,Approved
6985,2010,ELM,RDM,Denied
6986,2010,ELM,RDM,Denied
6987,2010,ELM,MOM,Denied
6988,2010,ELM,RDM,Approved
6989,2010,ELM,RDM,Approved
6990,2010,ELM,MOM,Denied
6991,2010,ELM,BVM,Denied
6992,2010,ELM,RDM,Denied
6993,2010,ELM,BVM,Approved
6994,2010,ELM,CPM,Denied
6995,2010,ELM,BVM,Approved
6996,2010,ELM,BVM,Denied
6997,2010,ELM,BVM,Approved
6998,2010,ELM,GJH,Denied
6999,2010,ELM,RDM,Denied
7000,2010,ELM,CPM,Denied
7001,2010,ELM,MVM,Denied
7002,2010,ELM,BVM,Approved
7003,2010,ELM,MVM,Approved
7004,2010,ELM,RDM,Denied
7005,2010,ELM,CPM,Denied
7006,2010,ELM,CPM,Denied
7007,2010,ELM,CPM,Denied
7008,2010,ELM,MOM,Approved
7009,2010,ELM,HTM,Approved
7010,2010,ELM,MOM,Denied
7011,2010,ELM,CPM,Approved
7012,2010,ELM,CVM,Approved
7013,2010,ELM,CPM,Denied
7014,2010,ELM,CPM,Denied
7015,2010,ELM,BVM,Denied
7016,2010,ELM,RDM,Approved
7017,2010,ELM,RDM,Approved
7018,2010,ELM,RDM,Approved
7019,2010,ELM,MOM,Denied
7020,2010,ELM,RDM,Denied
7021,2010,ELM,HTM,Approved
7022,2010,ELM,RDM,Approved
7023,2010,ELM,CPM,Denied
7024,2010,ELM,CPM,Denied
7025,2010,ELM,RDM,Approved
7026,2010,ELM,CPM,Denied
7027,2010,ELM,BVM,Denied
7028,2010,ELM,RDM,Approved
7029,2010,ELM,BVM,Approved
7030,2010,ELM,CPM,Denied
7031,2010,ELM,RDM,Approved
7032,2010,ELM,BVM,Denied
7033,2010,ELM,RDM,Approved
7034,2010,ELM,CPM,Denied
7035,2010,ELM,CPM,Denied
7036,2010,ELM,BVM,Approved
7037,2010,ELM,CPM,Denied
7038,2010,ELM,BVM,Approved
7039,2010,ELM,HTM,Approved
7040,2010,ELM,BVM,Approved
7041,2010,ELM,HTM,Approved
7042,2010,ELM,RDM,Denied
7043,2010,ELM,CPM,Denied
7044,2010,ELM,RDM,Denied
7045,2010,ELM,RDM,Approved
7046,2010,ELM,MOM,Denied
7047,2010,ELM,CVM,Denied
7048,2010,ELM,HTM,Approved
7049,2010,ELM,RDM,Denied
7050,2010,ELM,CPM,Approved
7051,2010,ELM,BVM,Denied
7052,2010,ELM,MVM,Denied
7053,2010,ELM,CPM,Denied
7054,2010,ELM,RDM,Denied
7055,2010,ELM,BVM,Approved
7056,2010,ELM,BVM,Approved
7057,2010,ELM,MOM,Denied
7058,2010,ELM,RDM,Denied
7059,2010,ELM,RDM,Approved
7060,2010,ELM,RDM,Approved
7061,2010,ELM,CPM,Denied
7062,2010,ELM,HTM,Denied
7063,2010,ELM,BVM,Denied
7064,2010,ELM,BVM,Approved
7065,2010,ELM,MVM,Denied
7066,2010,ELM,RDM,Denied
7067,2010,ELM,MOM,Denied
7068,2010,ELM,HTM,Approved
7069,2010,ELM,HTM,Approved
7070,2010,ELM,RDM,Approved
7071,2010,ELM,RDM,Denied
7072,2010,ELM,SOM,Denied
7073,2010,ELM,RDM,Approved
7074,2010,ELM,MOM,Denied
7075,2010,ELM,RDM,Approved
7076,2010,ELM,CPM,Approved
7077,2010,ELM,BVM,Approved
7078,2010,ELM,CPM,Denied
7079,2010,ELM,BVM,Approved
7080,2010,ELM,CPM,Denied
7081,2010,ELM,CPM,Denied
7082,2010,ELM,RDM,Approved
7083,2010,ELM,SOM,Denied
7084,2010,ELM,CVM,Denied
7085,2010,ELM,SOM,Approved
7086,2010,GJH,NCM,Approved
7087,2010,GJH,NCM,Approved
7088,2010,GJH,BVM,Approved
7089,2010,GJH,BVM,Approved
7090,2010,GJH,SUH,Approved
7091,2010,GJH,HTM,Approved
7092,2010,GJH,NCM,Approved
7093,2010,GJH,SUH,Approved
7094,2010,GJH,NCM,Approved
7095,2010,GJH,NCM,Approved
7096,2010,GJH,NCM,Approved
7097,2010,GJH,NCM,Approved
7098,2010,GJH,NCM,Approved
7099,2010,GJH,NCM,Approved
7100,2010,GJH,NCM,Approved
7101,2010,GJH,SUH,Approved
7102,2010,GJH,MOM,Approved
7103,2010,GJH,MOM,Approved
7104,2010,GJH,MOM,Approved
7105,2010,GJH,SUH,Approved
7106,2010,GJH,NCM,Approved
7107,2010,GJH,NCM,Approved
7108,2010,GJH,CVM,Approved
7109,2010,GJH,BVM,Approved
7110,2010,GJH,SUH,Approved
7111,2010,GJH,CVH,Denied
7112,2010,GJH,SUH,Approved
7113,2010,GJH,NCM,Approved
7114,2010,GJH,CVM,Approved
7115,2010,GJH,SUH,Approved
7116,2010,GJH,NCM,Approved
7117,2010,GJH,CPM,Approved
7118,2010,GJH,NCM,Approved
7119,2010,GJH,MVH,Approved
7120,2010,GJH,NCM,Approved
7121,2010,GJH,NCM,Approved
7122,2010,GJH,NCM,Approved
7123,2010,GJH,CVM,Approved
7124,2010,GJH,NCM,Approved
7125,2010,GJH,NCM,Approved
7126,2010,GJH,SUH,Approved
7127,2010,GJH,NCM,Approved
7128,2010,GJH,CPM,Approved
7129,2010,GJH,NCM,Approved
7130,2010,GJH,SUH,Approved
7131,2010,GJH,BVM,Approved
7132,2010,GJH,NCM,Approved
7133,2010,GJH,CPM,Approved
7134,2010,GJH,NCM,Approved
7135,2010,GJH,CPM,Approved
7136,2010,GJH,SUH,Approved
7137,2010,GJH,NCM,Approved
7138,2010,GJH,CVM,Approved
7139,2010,GJH,CVH,Approved
7140,2010,GJH,NCM,Approved
7141,2010,GJH,CVM,Approved
7142,2010,GJH,NCM,Approved
7143,2010,GJH,MOM,Approved
7144,2010,GJH,SUH,Approved
7145,2010,GJH,NCM,Approved
7146,2010,GJH,CVM,Approved
7147,2010,GJH,CV,Approved
7148,2010,GJH,SUH,Approved
7149,2010,GJH,CVM,Approved
7150,2010,GJH,MVM,Approved
7151,2010,GJH,MVM,Approved
7152,2010,GJH,NCM,Approved
7153,2010,GJH,NCM,Approved
7154,2010,GJH,NCM,Approved
7155,2010,GJH,BVM,Approved
7156,2010,GJH,BVM,Approved
7157,2010,GJH,SUH,Approved
7158,2010,GJH,SUH,Approved
7159,2010,HTH,CPH,Approved
7160,2010,HTH,CPH,Approved
7161,2010,HTH,CVH,Approved
7162,2010,HTH,MOH,Approved
7163,2010,HTH,CPH,Approved
7164,2010,HTH,SUH,Approved
7165,2010,HTH,SUH,Approved
7166,2010,HTH,MOH,Approved
